date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2011-06-15,NVDA,1,"[""NVIDIA Corporation Spiking Lower, Hearing Google Nexus won't feature Nividia""]",[],"NVIDIA Corporation Spiking Lower, Hearing Google Nexus won't feature Nividia"
2011-06-16,NVDA,0,[],[],
2011-06-17,NVDA,0,[],[],
2011-06-20,NVDA,0,[],[],
2011-06-21,NVDA,0,[],[],
2011-06-22,NVDA,0,[],[],
2011-06-23,NVDA,2,"[""Benzinga's Top ETF Decliners, June 23rd (DRN, AGQ, UCO, SOXS)"", ""Benzinga's Top ETF Gainers, June 23rd (ZSL, DRV, SCO, SOXL)""]",[],"Benzinga's Top ETF Decliners, June 23rd (DRN, AGQ, UCO, SOXS) | Benzinga's Top ETF Gainers, June 23rd (ZSL, DRV, SCO, SOXL)"
2011-06-24,NVDA,0,[],[],
2011-06-27,NVDA,2,"[""NVIDIA Hints at Major Product Announcement Tuesday"", ""J.P. Morgan Discusses Semiconductors""]",[],NVIDIA Hints at Major Product Announcement Tuesday | J.P. Morgan Discusses Semiconductors
2011-06-28,NVDA,0,[],[],
2011-06-29,NVDA,0,[],[],
2011-06-30,NVDA,1,"[""Evercore Initiates NVIDIA At Underweight, $12 PT""]",[],"Evercore Initiates NVIDIA At Underweight, $12 PT"
2011-07-01,NVDA,0,[],[],
2011-07-05,NVDA,1,"[""Sterne Agee Neutral On Nvidia""]",[],Sterne Agee Neutral On Nvidia
2011-07-06,NVDA,0,[],[],
2011-07-07,NVDA,0,[],[],
2011-07-08,NVDA,0,[],[],
2011-07-11,NVDA,0,[],[],
2011-07-12,NVDA,0,[],[],
2011-07-13,NVDA,0,[],[],
2011-07-14,NVDA,0,[],[],
2011-07-15,NVDA,0,[],[],
2011-07-18,NVDA,2,"[""Benzinga's Top ETF Decliners, July 18th (ZSL, TNA, SOXL, FAS)"", ""Benzinga's Top ETF Gainers, July 18th (AGQ, TZA, TVIX, SOXS)""]",[],"Benzinga's Top ETF Decliners, July 18th (ZSL, TNA, SOXL, FAS) | Benzinga's Top ETF Gainers, July 18th (AGQ, TZA, TVIX, SOXS)"
2011-07-19,NVDA,1,"[""Jefferies Initiates NVIDIA At Hold, $16 PT""]",[],"Jefferies Initiates NVIDIA At Hold, $16 PT"
2011-07-20,NVDA,0,[],[],
2011-07-21,NVDA,2,"[""Negative Analyst Comments About NVIDIA Circulate"", ""Top 4 NASDAQ Stocks In The Semiconductor-Specialized Industry With The Highest Cash""]",[],Negative Analyst Comments About NVIDIA Circulate | Top 4 NASDAQ Stocks In The Semiconductor-Specialized Industry With The Highest Cash
2011-07-22,NVDA,0,[],[],
2011-07-25,NVDA,0,[],[],
2011-07-26,NVDA,1,"[""Benzinga's Top Pre-Market Losers""]",[],Benzinga's Top Pre-Market Losers
2011-07-27,NVDA,0,[],[],
2011-07-28,NVDA,1,"[""Take That, iPad 3: Amazon Prepping 4 Million Tablets For 2011""]",[],"Take That, iPad 3: Amazon Prepping 4 Million Tablets For 2011"
2011-07-29,NVDA,0,[],[],
2011-08-01,NVDA,0,[],[],
2011-08-02,NVDA,3,"[""Aw Snap, Is Market Gonna Crackle or Pop?"", ""Tuesday's Mid-Day Options Volume Leaders"", ""Fast Money Picks For August 2nd (TTM, LLL, TKR, NVDA)""]",[],"Aw Snap, Is Market Gonna Crackle or Pop? | Tuesday's Mid-Day Options Volume Leaders | Fast Money Picks For August 2nd (TTM, LLL, TKR, NVDA)"
2011-08-03,NVDA,1,"[""Benzinga's Top ETF Gainers, August 3rd (AGQ, BZQ, SOXL, AGA)""]",[],"Benzinga's Top ETF Gainers, August 3rd (AGQ, BZQ, SOXL, AGA)"
2011-08-04,NVDA,1,"[""Benzinga's Top ETF Decliners, August 3rd (ZSL, PALL, SOXS, UGA)""]",[],"Benzinga's Top ETF Decliners, August 3rd (ZSL, PALL, SOXS, UGA)"
2011-08-05,NVDA,0,[],[],
2011-08-08,NVDA,3,"[""Earnings Preview: NVIDIA's EPS, Revenue Expected to Rise"", ""Fusion-io Teams Up With NVIDIA, Tweak Software and Thinkbox Software to Accelerate Entertainment Production"", ""Earnings Expectations for the Week of August 8""]",[],"Earnings Preview: NVIDIA's EPS, Revenue Expected to Rise | Fusion-io Teams Up With NVIDIA, Tweak Software and Thinkbox Software to Accelerate Entertainment Production | Earnings Expectations for the Week of August 8"
2011-08-09,NVDA,0,[],[],
2011-08-10,NVDA,2,"[""NVIDIA Taps Industry Veteran Steve Scott to Help Shape the Future of High Performance Computing"", ""NVIDIA and Samsung Expand GALAXY Smartphones With New GALAXY R Smartphone""]",[],NVIDIA Taps Industry Veteran Steve Scott to Help Shape the Future of High Performance Computing | NVIDIA and Samsung Expand GALAXY Smartphones With New GALAXY R Smartphone
2011-08-11,NVDA,10,"[""NVIDIA Tops Estimates"", ""NVIDIA Screams Higher on Q2 Earnings Beat"", ""NVIDIA Guides Q3 Revenue $1.06-1.08B vs $1.05B Est; Guides Q3 Tax Rate 15-17%"", ""Nvidia Spiking Higher After Earnings Release"", ""NVIDIA Corp. Reports Q2 EPS $0.32 vs $0.25 Est; Revenues 1.02B$ vs $1.01B Est"", ""Intel's Ultra-Secret Defense Against ARM Holdings"", ""Benzinga's Top Pre-Market Gainers"", ""Tablet Thursday: Top 5 Contenders You Should Know About"", ""US Stock Futures Up; Cisco Shares Jump In Pre-Market"", ""Earnings Scheduled For August 11""]",[],NVIDIA Tops Estimates | NVIDIA Screams Higher on Q2 Earnings Beat | NVIDIA Guides Q3 Revenue $1.06-1.08B vs $1.05B Est; Guides Q3 Tax Rate 15-17% | Nvidia Spiking Higher After Earnings Release | NVIDIA Corp. Reports Q2 EPS $0.32 vs $0.25 Est; Revenues 1.02B$ vs $1.01B Est | Intel's Ultra-Secret Defense Against ARM Holdings | Benzinga's Top Pre-Market Gainers | Tablet Thursday: Top 5 Contenders You Should Know About | US Stock Futures Up; Cisco Shares Jump In Pre-Market | Earnings Scheduled For August 11
2011-08-12,NVDA,17,"[""NVIDIA Continues Slide"", ""FBR Capital Markets Maintains NVIDIA Market Perform, $19 PT"", ""Friday's Mid-Day Options Volume Leaders"", ""NVIDIA Beats, Then Gets Beaten"", ""NVIDIA Moving to New Session Lows on Above Average Volume"", ""Oppenheimer Reiterates Outperform on NVIDIA"", ""UPDATE: Citi Reiterates Hold on NVIDIA, Reduces PT to $18"", ""Stifel Nicolaus Lowers PT On ENS, NVDA"", ""Benzinga's Top Pre-Market Gainers"", ""News Summary for August 12, 2011"", ""UPDATE: J.P. Morgan Lowers Price Target On Nvidia To $18"", ""Nvidia is Trading Up over 13% in Pre-Market Trading, After Reporting Earnings Thursday After the Close"", ""Bank Of America Maintains Buy Rating On Nvidia"", ""Citigroup Lowers PT On NVIDIA To $18"", ""US Stock Futures Slightly Up; Economic Data In Focus"", ""JP Morgan Lowers PT On NVIDIA To $18"", ""Stocks To Watch For August 12""]",[],"NVIDIA Continues Slide | FBR Capital Markets Maintains NVIDIA Market Perform, $19 PT | Friday's Mid-Day Options Volume Leaders | NVIDIA Beats, Then Gets Beaten | NVIDIA Moving to New Session Lows on Above Average Volume | Oppenheimer Reiterates Outperform on NVIDIA | UPDATE: Citi Reiterates Hold on NVIDIA, Reduces PT to $18 | Stifel Nicolaus Lowers PT On ENS, NVDA | Benzinga's Top Pre-Market Gainers | News Summary for August 12, 2011 | UPDATE: J.P. Morgan Lowers Price Target On Nvidia To $18 | Nvidia is Trading Up over 13% in Pre-Market Trading, After Reporting Earnings Thursday After the Close | Bank Of America Maintains Buy Rating On Nvidia | Citigroup Lowers PT On NVIDIA To $18 | US Stock Futures Slightly Up; Economic Data In Focus | JP Morgan Lowers PT On NVIDIA To $18 | Stocks To Watch For August 12"
2011-08-15,NVDA,4,"[""Technical Set-Up - Death Cross 08-12-2011"", ""Home, Home on the Range 08-12-2011"", ""Can Support Hold? 08-11-2011"", ""Movin' On Up 08-11-2011""]",[],"Technical Set-Up - Death Cross 08-12-2011 | Home, Home on the Range 08-12-2011 | Can Support Hold? 08-11-2011 | Movin' On Up 08-11-2011"
2011-08-16,NVDA,0,[],[],
2011-08-17,NVDA,0,[],[],
2011-08-18,NVDA,0,[],[],
2011-08-19,NVDA,0,[],[],
2011-08-22,NVDA,0,[],[],
2011-08-23,NVDA,5,"[""Benzinga's Top ETF Decliners, August 23rd (SOXS, ERY, FSG, SQQQ)"", ""Benzinga's Top ETF Gainers, August 23rd (SOXL, TNA, ERX, TQQQ)"", ""Morning Gainers; Vonage up on Heavy Volume"", ""The Long ARM Of The Law Of Portfolio Gains"", ""Nvidia Raised to 'Outperform' by Wells Fargo""]",[],"Benzinga's Top ETF Decliners, August 23rd (SOXS, ERY, FSG, SQQQ) | Benzinga's Top ETF Gainers, August 23rd (SOXL, TNA, ERX, TQQQ) | Morning Gainers; Vonage up on Heavy Volume | The Long ARM Of The Law Of Portfolio Gains | Nvidia Raised to 'Outperform' by Wells Fargo"
2011-08-24,NVDA,0,[],[],
2011-08-25,NVDA,0,[],[],
2011-08-26,NVDA,0,[],[],
2011-08-29,NVDA,1,"[""Benzinga's Top ETF Gainers, August 26th (RUSL, SOXL, TQQQ, TYH)""]",[],"Benzinga's Top ETF Gainers, August 26th (RUSL, SOXL, TQQQ, TYH)"
2011-08-30,NVDA,0,[],[],
2011-08-31,NVDA,1,"[""Here's Why The iPad's Dominance Is About To End""]",[],Here's Why The iPad's Dominance Is About To End
2011-09-01,NVDA,0,[],[],
2011-09-02,NVDA,0,[],[],
2011-09-06,NVDA,5,"[""UPDATE: Nvidia Spiking Higher After Hours After Raising Guidance"", ""Nvidia Expects FY2013 Revenue to be $4.7-5B"", ""Nvidia CEO Says Quad Core Tablets Coming This Year - Bloomberg"", ""Earnings Expectations for the Week of September 5""]",[],UPDATE: Nvidia Spiking Higher After Hours After Raising Guidance | Nvidia Expects FY2013 Revenue to be $4.7-5B | Nvidia CEO Says Quad Core Tablets Coming This Year - Bloomberg | Earnings Expectations for the Week of September 5
2011-09-07,NVDA,2,"[""J.P. Morgan Maintains Neutral on NVIDIA"", ""Benzinga's Top Pre-Market Gainers""]",[],J.P. Morgan Maintains Neutral on NVIDIA | Benzinga's Top Pre-Market Gainers
2011-09-08,NVDA,2,"[""Taiwan Semiconductor Raising Prices on Products on Vanilla Wafers - SemiAccurate"", ""J.P. Morgan Releases SMid Semiconductors Report""]",[],Taiwan Semiconductor Raising Prices on Products on Vanilla Wafers - SemiAccurate | J.P. Morgan Releases SMid Semiconductors Report
2011-09-09,NVDA,0,[],[],
2011-09-12,NVDA,1,"[""Winifred Jiau, First Woman Arrested In FBI Insider Trading Probe, Should Get Sentence of Up to 10 Years, US Says""]",[],"Winifred Jiau, First Woman Arrested In FBI Insider Trading Probe, Should Get Sentence of Up to 10 Years, US Says"
2011-09-13,NVDA,2,"[""Nvidia Receives Positive Mad Money/Jim Cramer Mention -CNBC"", ""These 5 Stocks Will Benefit From Windows 8""]",[],Nvidia Receives Positive Mad Money/Jim Cramer Mention -CNBC | These 5 Stocks Will Benefit From Windows 8
2011-09-14,NVDA,2,"[""Benzinga's Top ETF Decliners, September 14th (SOXS, TVIX, TZA, FSG)"", ""Benzinga's Top ETF Gainers, September 14th (SOXL, TNA, UPV, TQQQ)""]",[],"Benzinga's Top ETF Decliners, September 14th (SOXS, TVIX, TZA, FSG) | Benzinga's Top ETF Gainers, September 14th (SOXL, TNA, UPV, TQQQ)"
2011-09-15,NVDA,0,[],[],
2011-09-16,NVDA,0,[],[],
2011-09-19,NVDA,1,"[""Benzinga's Top Pre-Market Losers""]",[],Benzinga's Top Pre-Market Losers
2011-09-20,NVDA,1,"[""Benzinga's Top Pre-Market Losers""]",[],Benzinga's Top Pre-Market Losers
2011-09-21,NVDA,0,[],[],
2011-09-22,NVDA,0,[],[],
2011-09-23,NVDA,0,[],[],
2011-09-26,NVDA,1,"[""Did Apple Just Take a Bite Out of Itself?""]",[],Did Apple Just Take a Bite Out of Itself?
2011-09-27,NVDA,0,[],[],
2011-09-28,NVDA,1,"[""Hearing NVIDIA Mentioned Positively by Wedge Partners""]",[],Hearing NVIDIA Mentioned Positively by Wedge Partners
2011-09-29,NVDA,1,"[""Oppenheimer Reiterates Underperform on Advanced Micro Devices""]",[],Oppenheimer Reiterates Underperform on Advanced Micro Devices
2011-09-30,NVDA,0,[],[],
2011-10-03,NVDA,1,"[""Benzinga's Top ETF Decliners, October 3rd (TNA, DRN, FAS, SOXL)""]",[],"Benzinga's Top ETF Decliners, October 3rd (TNA, DRN, FAS, SOXL)"
2011-10-04,NVDA,0,[],[],
2011-10-05,NVDA,1,"[""Can Apple and Amazon Save Christmas?""]",[],Can Apple and Amazon Save Christmas?
2011-10-06,NVDA,0,[],[],
2011-10-07,NVDA,0,[],[],
2011-10-10,NVDA,0,[],[],
2011-10-11,NVDA,2,"[""Oppenheimer Publishes 3Q Earnings Preview for Semiconductors"", ""Cray Lands $97 Million Contract to Upgrade Supercomputer at Oak Ridge National Laboratory""]",[],Oppenheimer Publishes 3Q Earnings Preview for Semiconductors | Cray Lands $97 Million Contract to Upgrade Supercomputer at Oak Ridge National Laboratory
2011-10-12,NVDA,0,[],[],
2011-10-13,NVDA,1,"[""Benzinga's Top ETF Gainers, October 13th (SOXL, FAZ, ZSL, SGG)""]",[],"Benzinga's Top ETF Gainers, October 13th (SOXL, FAZ, ZSL, SGG)"
2011-10-14,NVDA,1,"[""Benzinga's Top ETF Decliners, October 13th (SOXS, FAS, AGQ, NUGT)""]",[],"Benzinga's Top ETF Decliners, October 13th (SOXS, FAS, AGQ, NUGT)"
2011-10-17,NVDA,0,[],[],
2011-10-18,NVDA,0,[],[],
2011-10-19,NVDA,0,[],[],
2011-10-20,NVDA,2,"[""Benzinga's Top ETF Decliners, October 20th (EDC, SOXL, FAZ, DBB)"", ""Benzinga's Top ETF Gainers, October 20th (BOM, EDZ, SOXS, FAS)""]",[],"Benzinga's Top ETF Decliners, October 20th (EDC, SOXL, FAZ, DBB) | Benzinga's Top ETF Gainers, October 20th (BOM, EDZ, SOXS, FAS)"
2011-10-21,NVDA,1,"[""Microsoft: Searching for Signs of Life""]",[],Microsoft: Searching for Signs of Life
2011-10-24,NVDA,0,[],[],
2011-10-25,NVDA,0,[],[],
2011-10-26,NVDA,0,[],[],
2011-10-27,NVDA,1,"[""AMD on Deck: Spotlight on New CEO""]",[],AMD on Deck: Spotlight on New CEO
2011-10-28,NVDA,0,[],[],
2011-10-31,NVDA,1,"[""Goldman Sachs Maintains Neutral Rating and $14 PT on Nvidia""]",[],Goldman Sachs Maintains Neutral Rating and $14 PT on Nvidia
2011-11-01,NVDA,1,"[""Canaccord Downgrades NVIDIA to Hold, $15 PT""]",[],"Canaccord Downgrades NVIDIA to Hold, $15 PT"
2011-11-02,NVDA,0,[],[],
2011-11-03,NVDA,1,"[""Benzinga's Top ETF Gainers, November 3rd (SOXL, TNA, ERX, NUGT)""]",[],"Benzinga's Top ETF Gainers, November 3rd (SOXL, TNA, ERX, NUGT)"
2011-11-04,NVDA,0,[],[],
2011-11-07,NVDA,0,[],[],
2011-11-08,NVDA,1,"[""NVIDIA Earnings Preview: Analysts Expect Higher EPS, Revenue""]",[],"NVIDIA Earnings Preview: Analysts Expect Higher EPS, Revenue"
2011-11-09,NVDA,0,[],[],
2011-11-10,NVDA,7,"[""NVIDIA's Profit Rises in Tandem With Healthy Revenue"", ""NVIDIA Corporation Pops on Q3 Results"", ""UPDATE: NVidia Sees Q4 Revenues $1.04B-$1.09B vs $1.07B Est"", ""NVidia Guides Q4 Gross Margin Unchanged at 52.5%; Depreciation & Amortization $53M-$57M"", ""NVIDIA Corporation Reports Q3 EPS $0.35 vs $0.26 Est; Revenues $1.07B vs $1.06B Est"", ""US Stock Futures Up; Jobless Claims Data In Focus"", ""Earnings Scheduled For November 10""]",[],NVIDIA's Profit Rises in Tandem With Healthy Revenue | NVIDIA Corporation Pops on Q3 Results | UPDATE: NVidia Sees Q4 Revenues $1.04B-$1.09B vs $1.07B Est | NVidia Guides Q4 Gross Margin Unchanged at 52.5%; Depreciation & Amortization $53M-$57M | NVIDIA Corporation Reports Q3 EPS $0.35 vs $0.26 Est; Revenues $1.07B vs $1.06B Est | US Stock Futures Up; Jobless Claims Data In Focus | Earnings Scheduled For November 10
2011-11-11,NVDA,13,"[""Italians on Diet 11-11-2011"", ""Why \""Wintel\"" is Going To Be \""WinArm\"""", ""Sterne Agee Retains Neutral on NVIDIA, Tweaks Estimates"", ""UPDATE: FBR Raises EPS Estimates and PT on NVIDIA to $20"", ""Oppenheimer Maintains Outperform, $25 PT on NVIDIA"", ""JP Morgan Maintains Neutral, PT of $17 on NVIDIA"", ""Wedbush Maintains Outperform Rating and $18 PT on NVIDIA"", ""Financial Breakfast: Morning News Summary for November 11, 2011"", ""Jefferies Raises EPS Estimates on NVIDIA"", ""UPDATE: Citi Raises Price Target on NVIDIA to $17"", ""US Stock Futures Up; All Eyes On Disney"", ""Citigroup Raises PT on NVIDIA to $17"", ""Stocks To Watch For November 11""]",[],"Italians on Diet 11-11-2011 | Why ""Wintel"" is Going To Be ""WinArm"" | Sterne Agee Retains Neutral on NVIDIA, Tweaks Estimates | UPDATE: FBR Raises EPS Estimates and PT on NVIDIA to $20 | Oppenheimer Maintains Outperform, $25 PT on NVIDIA | JP Morgan Maintains Neutral, PT of $17 on NVIDIA | Wedbush Maintains Outperform Rating and $18 PT on NVIDIA | Financial Breakfast: Morning News Summary for November 11, 2011 | Jefferies Raises EPS Estimates on NVIDIA | UPDATE: Citi Raises Price Target on NVIDIA to $17 | US Stock Futures Up; All Eyes On Disney | Citigroup Raises PT on NVIDIA to $17 | Stocks To Watch For November 11"
2011-11-14,NVDA,2,"[""Choppy Action 11-14-2011"", ""Premarket: Cray Lands $188 Million Contract""]",[],Choppy Action 11-14-2011 | Premarket: Cray Lands $188 Million Contract
2011-11-15,NVDA,0,[],[],
2011-11-16,NVDA,0,[],[],
2011-11-17,NVDA,1,"[""Nvidia Guides FY2013 GAAP Revenue $4.7-5.0B""]",[],Nvidia Guides FY2013 GAAP Revenue $4.7-5.0B
2011-11-18,NVDA,0,[],[],
2011-11-21,NVDA,3,"[""NVIDIA Forms Bullish Reversal"", ""Nvidia Spiking Higher on Heavy Volume"", ""Apple Swapping GSU Supplier to Nvidia -Semiaccurate""]",[],NVIDIA Forms Bullish Reversal | Nvidia Spiking Higher on Heavy Volume | Apple Swapping GSU Supplier to Nvidia -Semiaccurate
2011-11-22,NVDA,3,"[""Semiconductors Are Down But Not Out"", ""NVIDIA Short Term Bullish Reversal"", ""Needham Upgrades Nvidia to Buy, $18 PT""]",[],"Semiconductors Are Down But Not Out | NVIDIA Short Term Bullish Reversal | Needham Upgrades Nvidia to Buy, $18 PT"
2011-11-23,NVDA,0,[],[],
2011-11-25,NVDA,0,[],[],
2011-11-28,NVDA,1,"[""FBR Capital Markets Maintains Market Perform, Target of $20 on NVIDIA""]",[],"FBR Capital Markets Maintains Market Perform, Target of $20 on NVIDIA"
2011-11-29,NVDA,0,[],[],
2011-11-30,NVDA,0,[],[],
2011-12-01,NVDA,3,"[""Semiaccurate Questioning Nvidia's Ability to Supply Apple"", ""Benzinga's Top Pre-Market Losers"", ""IBM, Mastercard, Nike and Four Other Stocks Worth a Look Now""]",[],"Semiaccurate Questioning Nvidia's Ability to Supply Apple | Benzinga's Top Pre-Market Losers | IBM, Mastercard, Nike and Four Other Stocks Worth a Look Now"
2011-12-02,NVDA,0,[],[],
2011-12-05,NVDA,0,[],[],
2011-12-06,NVDA,0,[],[],
2011-12-07,NVDA,0,[],[],
2011-12-08,NVDA,0,[],[],
2011-12-09,NVDA,0,[],[],
2011-12-12,NVDA,2,"[""Is There a Good Excuse to Explain Intel's 4Q Revenue Miss?"", ""Advanced Micro Devices, Western Digital, Nvdia Seeing Weakness Due to Intel's Revenue Miss""]",[],"Is There a Good Excuse to Explain Intel's 4Q Revenue Miss? | Advanced Micro Devices, Western Digital, Nvdia Seeing Weakness Due to Intel's Revenue Miss"
2011-12-13,NVDA,0,[],[],
2011-12-14,NVDA,1,"[""Broadcom Says \""That's How it's Done\"" to Tech Companies""]",[],"Broadcom Says ""That's How it's Done"" to Tech Companies"
2011-12-15,NVDA,0,[],[],
2011-12-16,NVDA,0,[],[],
2011-12-19,NVDA,1,"[""Oppenheimer Maintains Outperform on Nvidia""]",[],Oppenheimer Maintains Outperform on Nvidia
2011-12-20,NVDA,0,[],[],
2011-12-21,NVDA,0,[],[],
2011-12-22,NVDA,0,[],[],
2011-12-23,NVDA,2,"[""Semiconductor Stock Outlook for 2012"", ""Benzinga's Top ETF Decliners, December 22nd (SOXS, FAZ, DRV, EDZ)""]",[],"Semiconductor Stock Outlook for 2012 | Benzinga's Top ETF Decliners, December 22nd (SOXS, FAZ, DRV, EDZ)"
2011-12-27,NVDA,0,[],[],
2011-12-28,NVDA,0,[],[],
2011-12-29,NVDA,0,[],[],
2011-12-30,NVDA,0,[],[],
2012-01-03,NVDA,0,[],[],
2012-01-04,NVDA,0,[],[],
2012-01-05,NVDA,2,"[""Benzinga's Top ETF Decliners, January 5th (GAZ, TVIX, SGG, SOXS)"", ""Benzinga's Top ETF Gainers, January 5th (AGA, SOXL, FAS, XBI)""]",[],"Benzinga's Top ETF Decliners, January 5th (GAZ, TVIX, SGG, SOXS) | Benzinga's Top ETF Gainers, January 5th (AGA, SOXL, FAS, XBI)"
2012-01-06,NVDA,0,[],[],
2012-01-09,NVDA,0,[],[],
2012-01-10,NVDA,0,[],[],
2012-01-11,NVDA,2,"[""Evercore Partners Maintains Underweight, $11 Price Target on NVIDIA"", ""Nvidia: The Mobile Company""]",[],"Evercore Partners Maintains Underweight, $11 Price Target on NVIDIA | Nvidia: The Mobile Company"
2012-01-12,NVDA,0,[],[],
2012-01-13,NVDA,0,[],[],
2012-01-17,NVDA,1,"[""Keep The Semiconductors On The Radar""]",[],Keep The Semiconductors On The Radar
2012-01-18,NVDA,0,[],[],
2012-01-19,NVDA,0,[],[],
2012-01-20,NVDA,0,[],[],
2012-01-23,NVDA,0,[],[],
2012-01-24,NVDA,2,"[""Benzinga's Top ETF Gainers, January 24th (EGPT, DRN, DBB, ZSL)"", ""Should AMD Blame Itself for its Losses?""]",[],"Benzinga's Top ETF Gainers, January 24th (EGPT, DRN, DBB, ZSL) | Should AMD Blame Itself for its Losses?"
2012-01-25,NVDA,5,"[""Apple Earnings: Outstanding Achievement in the Field of Excellence"", ""FBR Capital Maintains Market Perform on NVIDIA After Guidance Cut"", ""UPDATE: Jefferies Lowers Target to $16 on NVIDIA"", ""UPDATE: Deutsche Bank Lowers PT to $14 on NVIDIA, Maintains Hold"", ""From Earlier: NVIDIA Lowers Q4 Revenue Expectations to $950M vs 1.066B Prior""]",[],"Apple Earnings: Outstanding Achievement in the Field of Excellence | FBR Capital Maintains Market Perform on NVIDIA After Guidance Cut | UPDATE: Jefferies Lowers Target to $16 on NVIDIA | UPDATE: Deutsche Bank Lowers PT to $14 on NVIDIA, Maintains Hold | From Earlier: NVIDIA Lowers Q4 Revenue Expectations to $950M vs 1.066B Prior"
2012-01-26,NVDA,0,[],[],
2012-01-27,NVDA,0,[],[],
2012-01-30,NVDA,0,[],[],
2012-01-31,NVDA,0,[],[],
2012-02-01,NVDA,0,[],[],
2012-02-02,NVDA,0,[],[],
2012-02-03,NVDA,0,[],[],
2012-02-06,NVDA,1,"[""Top 4 Mid-Cap Stocks In The Semiconductor-Specialized Industry With The Highest Cash""]",[],Top 4 Mid-Cap Stocks In The Semiconductor-Specialized Industry With The Highest Cash
2012-02-07,NVDA,0,[],[],
2012-02-08,NVDA,5,"[""Benzinga's Top ETF Decliners, February 8th"", ""Benzinga's Top ETF Gainers, February 8th"", ""Rambus Up 12% After Signing Patent Agreement"", ""Rambus Rises 14% Pre-Market on Patent License Agreement with NVIDIA"", ""Rambus and NVIDIA Sign Patent License Agreement""]",[],"Benzinga's Top ETF Decliners, February 8th | Benzinga's Top ETF Gainers, February 8th | Rambus Up 12% After Signing Patent Agreement | Rambus Rises 14% Pre-Market on Patent License Agreement with NVIDIA | Rambus and NVIDIA Sign Patent License Agreement"
2012-02-09,NVDA,0,[],[],
2012-02-10,NVDA,0,[],[],
2012-02-13,NVDA,6,"[""UPDATE: FBR Upgrades Nvidia to Outperform"", ""NVIDIA up 2% Pre-Market Following Analyst Upgrade"", ""FBR Capital Markets Upgrades Nvidia from Market Perform to Outperform, Raises PT from $17 to $20"", ""FBR Capital Markets Upgrades Nvidia from Outperform to Market Perform, Raises PT from $17 to $20"", ""Benzinga's Top Upgrades"", ""Earnings Expectations for the Week of February 13""]",[],"UPDATE: FBR Upgrades Nvidia to Outperform | NVIDIA up 2% Pre-Market Following Analyst Upgrade | FBR Capital Markets Upgrades Nvidia from Market Perform to Outperform, Raises PT from $17 to $20 | FBR Capital Markets Upgrades Nvidia from Outperform to Market Perform, Raises PT from $17 to $20 | Benzinga's Top Upgrades | Earnings Expectations for the Week of February 13"
2012-02-14,NVDA,0,[],[],
2012-02-15,NVDA,4,"[""Nvidia CEO Sees 50% Growth in Tegra Revenue This Year"", ""Nvidia Says PC Market Will Face Headwinds; Full-Year Forecast No Longer Valid"", ""Nvidia Guides Q1 Revenue $900-930M vs $940.40M Est"", ""Nvidia Reports Q4 EPS $0.26 vs $0.19 Est; Revenues $953.20M vs $950.51M Est""]",[],Nvidia CEO Sees 50% Growth in Tegra Revenue This Year | Nvidia Says PC Market Will Face Headwinds; Full-Year Forecast No Longer Valid | Nvidia Guides Q1 Revenue $900-930M vs $940.40M Est | Nvidia Reports Q4 EPS $0.26 vs $0.19 Est; Revenues $953.20M vs $950.51M Est
2012-02-16,NVDA,4,"[""UPDATE: Bank of America Downgrades NVIDIA to Neutral"", ""Evercore Partners Maintains Nvidia at Underweight, Raises PT from $11 to $12"", ""Bank of America Downgrades Nvidia from Buy to Neutral, Maintains PO at $16.5""]",[],"UPDATE: Bank of America Downgrades NVIDIA to Neutral | Evercore Partners Maintains Nvidia at Underweight, Raises PT from $11 to $12 | Bank of America Downgrades Nvidia from Buy to Neutral, Maintains PO at $16.5"
2012-02-17,NVDA,0,[],[],
2012-02-21,NVDA,0,[],[],
2012-02-22,NVDA,1,"[""Evercore Partners Reiterates Underweight, $12 PT on NVIDIA""]",[],"Evercore Partners Reiterates Underweight, $12 PT on NVIDIA"
2012-02-23,NVDA,0,[],[],
2012-02-24,NVDA,0,[],[],
2012-02-27,NVDA,0,[],[],
2012-02-28,NVDA,0,[],[],
2012-02-29,NVDA,0,[],[],
2012-03-01,NVDA,0,[],[],
2012-03-02,NVDA,0,[],[],
2012-03-05,NVDA,0,[],[],
2012-03-06,NVDA,0,[],[],
2012-03-07,NVDA,1,"[""SemiAccurate: TSMC Suddenly Halts 28nm Production; Potentially Negative for NVDA, QCOM, ALTR, XLNX""]",[],"SemiAccurate: TSMC Suddenly Halts 28nm Production; Potentially Negative for NVDA, QCOM, ALTR, XLNX"
2012-03-08,NVDA,0,[],[],
2012-03-09,NVDA,0,[],[],
2012-03-12,NVDA,0,[],[],
2012-03-13,NVDA,1,"[""Apple Drops Nvidia Kepler From Large Numbers Of Laptops -Semi Accurate""]",[],Apple Drops Nvidia Kepler From Large Numbers Of Laptops -Semi Accurate
2012-03-14,NVDA,0,[],[],
2012-03-15,NVDA,0,[],[],
2012-03-16,NVDA,0,[],[],
2012-03-19,NVDA,0,[],[],
2012-03-20,NVDA,0,[],[],
2012-03-21,NVDA,0,[],[],
2012-03-22,NVDA,0,[],[],
2012-03-23,NVDA,0,[],[],
2012-03-26,NVDA,0,[],[],
2012-03-27,NVDA,0,[],[],
2012-03-28,NVDA,0,[],[],
2012-03-29,NVDA,0,[],[],
