date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2012-12-04,NFLX,0,[],[],
2012-12-05,NFLX,0,[],[],
2012-12-06,NFLX,0,[],[],
2012-12-07,NFLX,0,[],[],
2012-12-10,NFLX,0,[],[],
2012-12-11,NFLX,0,[],[],
2012-12-12,NFLX,0,[],[],
2012-12-13,NFLX,0,[],[],
2012-12-14,NFLX,0,[],[],
2012-12-17,NFLX,0,[],[],
2012-12-18,NFLX,0,[],[],
2012-12-19,NFLX,0,[],[],
2012-12-20,NFLX,0,[],[],
2012-12-21,NFLX,0,[],[],
2012-12-24,NFLX,0,[],[],
2012-12-26,NFLX,0,[],[],
2012-12-27,NFLX,0,[],[],
2012-12-28,NFLX,0,[],[],
2012-12-31,NFLX,0,[],[],
2013-01-02,NFLX,0,[],[],
2013-01-03,NFLX,0,[],[],
2013-01-04,NFLX,0,[],[],
2013-01-07,NFLX,0,[],[],
2013-01-08,NFLX,0,[],[],
2013-01-09,NFLX,0,[],[],
2013-01-10,NFLX,0,[],[],
2013-01-11,NFLX,0,[],[],
2013-01-14,NFLX,0,[],[],
2013-01-15,NFLX,0,[],[],
2013-01-16,NFLX,0,[],[],
2013-01-17,NFLX,0,[],[],
2013-01-18,NFLX,0,[],[],
2013-01-22,NFLX,0,[],[],
2013-01-23,NFLX,0,[],[],
2013-01-24,NFLX,0,[],[],
2013-01-25,NFLX,0,[],[],
2013-01-28,NFLX,0,[],[],
2013-01-29,NFLX,0,[],[],
2013-01-30,NFLX,0,[],[],
2013-01-31,NFLX,0,[],[],
2013-02-01,NFLX,0,[],[],
2013-02-04,NFLX,0,[],[],
2013-02-05,NFLX,0,[],[],
2013-02-06,NFLX,0,[],[],
2013-02-07,NFLX,0,[],[],
2013-02-08,NFLX,0,[],[],
2013-02-11,NFLX,0,[],[],
2013-02-12,NFLX,0,[],[],
2013-02-13,NFLX,0,[],[],
2013-02-14,NFLX,0,[],[],
2013-02-15,NFLX,0,[],[],
2013-02-19,NFLX,0,[],[],
2013-02-20,NFLX,0,[],[],
2013-02-21,NFLX,0,[],[],
2013-02-22,NFLX,0,[],[],
2013-02-25,NFLX,0,[],[],
2013-02-26,NFLX,0,[],[],
2013-02-27,NFLX,0,[],[],
2013-02-28,NFLX,0,[],[],
2013-03-01,NFLX,0,[],[],
2013-03-04,NFLX,0,[],[],
2013-03-05,NFLX,0,[],[],
2013-03-06,NFLX,0,[],[],
2013-03-07,NFLX,0,[],[],
2013-03-08,NFLX,0,[],[],
2013-03-11,NFLX,0,[],[],
2013-03-12,NFLX,0,[],[],
2013-03-13,NFLX,0,[],[],
2013-03-14,NFLX,0,[],[],
2013-03-15,NFLX,0,[],[],
2013-03-18,NFLX,0,[],[],
2013-03-19,NFLX,0,[],[],
2013-03-20,NFLX,0,[],[],
2013-03-21,NFLX,0,[],[],
2013-03-22,NFLX,0,[],[],
2013-03-25,NFLX,0,[],[],
2013-03-26,NFLX,0,[],[],
2013-03-27,NFLX,0,[],[],
2013-03-28,NFLX,0,[],[],
2013-04-01,NFLX,0,[],[],
2013-04-02,NFLX,0,[],[],
2013-04-03,NFLX,0,[],[],
2013-04-04,NFLX,0,[],[],
2013-04-05,NFLX,0,[],[],
2013-04-08,NFLX,0,[],[],
2013-04-09,NFLX,0,[],[],
2013-04-10,NFLX,0,[],[],
2013-04-11,NFLX,0,[],[],
2013-04-12,NFLX,0,[],[],
2013-04-15,NFLX,0,[],[],
2013-04-16,NFLX,0,[],[],
2013-04-17,NFLX,0,[],[],
2013-04-18,NFLX,0,[],[],
2013-04-19,NFLX,0,[],[],
2013-04-22,NFLX,0,[],[],
2013-04-23,NFLX,0,[],[],
2013-04-24,NFLX,0,[],[],
2013-04-25,NFLX,0,[],[],
2013-04-26,NFLX,0,[],[],
2013-04-29,NFLX,0,[],[],
2013-04-30,NFLX,0,[],[],
2013-05-01,NFLX,0,[],[],
2013-05-02,NFLX,0,[],[],
2013-05-03,NFLX,0,[],[],
2013-05-06,NFLX,0,[],[],
2013-05-07,NFLX,0,[],[],
2013-05-08,NFLX,0,[],[],
2013-05-09,NFLX,0,[],[],
2013-05-10,NFLX,0,[],[],
2013-05-13,NFLX,0,[],[],
2013-05-14,NFLX,0,[],[],
2013-05-15,NFLX,0,[],[],
2013-05-16,NFLX,0,[],[],
2013-05-17,NFLX,0,[],[],
2013-05-20,NFLX,0,[],[],
2013-05-21,NFLX,0,[],[],
2013-05-22,NFLX,0,[],[],
2013-05-23,NFLX,0,[],[],
2013-05-24,NFLX,0,[],[],
2013-05-28,NFLX,0,[],[],
2013-05-29,NFLX,0,[],[],
2013-05-30,NFLX,0,[],[],
2013-05-31,NFLX,0,[],[],
2013-06-03,NFLX,0,[],[],
2013-06-04,NFLX,0,[],[],
2013-06-05,NFLX,0,[],[],
2013-06-06,NFLX,0,[],[],
2013-06-07,NFLX,0,[],[],
2013-06-10,NFLX,0,[],[],
2013-06-11,NFLX,0,[],[],
2013-06-12,NFLX,0,[],[],
2013-06-13,NFLX,0,[],[],
2013-06-14,NFLX,0,[],[],
2013-06-17,NFLX,0,[],[],
2013-06-18,NFLX,0,[],[],
2013-06-19,NFLX,0,[],[],
2013-06-20,NFLX,0,[],[],
2013-06-21,NFLX,0,[],[],
2013-06-24,NFLX,0,[],[],
2013-06-25,NFLX,0,[],[],
2013-06-26,NFLX,0,[],[],
2013-06-27,NFLX,0,[],[],
2013-06-28,NFLX,0,[],[],
2013-07-01,NFLX,0,[],[],
2013-07-02,NFLX,0,[],[],
2013-07-03,NFLX,0,[],[],
2013-07-05,NFLX,0,[],[],
2013-07-08,NFLX,0,[],[],
2013-07-09,NFLX,0,[],[],
2013-07-10,NFLX,0,[],[],
2013-07-11,NFLX,0,[],[],
2013-07-12,NFLX,0,[],[],
2013-07-15,NFLX,0,[],[],
2013-07-16,NFLX,0,[],[],
2013-07-17,NFLX,0,[],[],
2013-07-18,NFLX,0,[],[],
2013-07-19,NFLX,0,[],[],
2013-07-22,NFLX,0,[],[],
2013-07-23,NFLX,0,[],[],
2013-07-24,NFLX,0,[],[],
2013-07-25,NFLX,0,[],[],
2013-07-26,NFLX,0,[],[],
2013-07-29,NFLX,0,[],[],
2013-07-30,NFLX,0,[],[],
2013-07-31,NFLX,0,[],[],
2013-08-01,NFLX,0,[],[],
2013-08-02,NFLX,0,[],[],
2013-08-05,NFLX,0,[],[],
2013-08-06,NFLX,0,[],[],
2013-08-07,NFLX,0,[],[],
2013-08-08,NFLX,0,[],[],
2013-08-09,NFLX,0,[],[],
2013-08-12,NFLX,0,[],[],
2013-08-13,NFLX,0,[],[],
2013-08-14,NFLX,0,[],[],
2013-08-15,NFLX,0,[],[],
2013-08-16,NFLX,0,[],[],
2013-08-19,NFLX,0,[],[],
2013-08-20,NFLX,0,[],[],
2013-08-21,NFLX,0,[],[],
2013-08-22,NFLX,0,[],[],
2013-08-23,NFLX,0,[],[],
2013-08-26,NFLX,0,[],[],
2013-08-27,NFLX,0,[],[],
2013-08-28,NFLX,0,[],[],
2013-08-29,NFLX,0,[],[],
2013-08-30,NFLX,0,[],[],
2013-09-03,NFLX,0,[],[],
2013-09-04,NFLX,0,[],[],
2013-09-05,NFLX,0,[],[],
2013-09-06,NFLX,0,[],[],
2013-09-09,NFLX,0,[],[],
2013-09-10,NFLX,0,[],[],
2013-09-11,NFLX,0,[],[],
2013-09-12,NFLX,0,[],[],
2013-09-13,NFLX,0,[],[],
2013-09-16,NFLX,0,[],[],
2013-09-17,NFLX,0,[],[],
2013-09-18,NFLX,0,[],[],
2013-09-19,NFLX,0,[],[],
2013-09-20,NFLX,0,[],[],
2013-09-23,NFLX,0,[],[],
2013-09-24,NFLX,0,[],[],
2013-09-25,NFLX,0,[],[],
2013-09-26,NFLX,0,[],[],
2013-09-27,NFLX,0,[],[],
2013-09-30,NFLX,0,[],[],
2013-10-01,NFLX,0,[],[],
2013-10-02,NFLX,0,[],[],
2013-10-03,NFLX,0,[],[],
2013-10-04,NFLX,0,[],[],
2013-10-07,NFLX,0,[],[],
2013-10-08,NFLX,0,[],[],
2013-10-09,NFLX,0,[],[],
2013-10-10,NFLX,0,[],[],
2013-10-11,NFLX,0,[],[],
2013-10-14,NFLX,0,[],[],
2013-10-15,NFLX,0,[],[],
2013-10-16,NFLX,0,[],[],
2013-10-17,NFLX,0,[],[],
2013-10-18,NFLX,0,[],[],
2013-10-21,NFLX,0,[],[],
2013-10-22,NFLX,0,[],[],
2013-10-23,NFLX,0,[],[],
2013-10-24,NFLX,0,[],[],
2013-10-25,NFLX,0,[],[],
2013-10-28,NFLX,0,[],[],
2013-10-29,NFLX,0,[],[],
2013-10-30,NFLX,0,[],[],
2013-10-31,NFLX,0,[],[],
2013-11-01,NFLX,0,[],[],
2013-11-04,NFLX,0,[],[],
2013-11-05,NFLX,0,[],[],
2013-11-06,NFLX,0,[],[],
2013-11-07,NFLX,0,[],[],
2013-11-08,NFLX,0,[],[],
2013-11-11,NFLX,0,[],[],
2013-11-12,NFLX,0,[],[],
2013-11-13,NFLX,0,[],[],
2013-11-14,NFLX,0,[],[],
2013-11-15,NFLX,0,[],[],
2013-11-18,NFLX,0,[],[],
2013-11-19,NFLX,0,[],[],
2013-11-20,NFLX,0,[],[],
2013-11-21,NFLX,0,[],[],
2013-11-22,NFLX,0,[],[],
2013-11-25,NFLX,0,[],[],
2013-11-26,NFLX,0,[],[],
2013-11-27,NFLX,0,[],[],
2013-11-29,NFLX,0,[],[],
2013-12-02,NFLX,0,[],[],
2013-12-03,NFLX,0,[],[],
2013-12-04,NFLX,0,[],[],
2013-12-05,NFLX,0,[],[],
2013-12-06,NFLX,0,[],[],
2013-12-09,NFLX,0,[],[],
2013-12-10,NFLX,0,[],[],
2013-12-11,NFLX,0,[],[],
2013-12-12,NFLX,0,[],[],
2013-12-13,NFLX,0,[],[],
2013-12-16,NFLX,0,[],[],
2013-12-17,NFLX,0,[],[],
2013-12-18,NFLX,0,[],[],
2013-12-19,NFLX,0,[],[],
2013-12-20,NFLX,0,[],[],
2013-12-23,NFLX,0,[],[],
2013-12-24,NFLX,0,[],[],
2013-12-26,NFLX,0,[],[],
2013-12-27,NFLX,0,[],[],
2013-12-30,NFLX,0,[],[],
2013-12-31,NFLX,0,[],[],
2014-01-02,NFLX,0,[],[],
2014-01-03,NFLX,0,[],[],
2014-01-06,NFLX,0,[],[],
2014-01-07,NFLX,0,[],[],
2014-01-08,NFLX,0,[],[],
2014-01-09,NFLX,0,[],[],
2014-01-10,NFLX,0,[],[],
2014-01-13,NFLX,0,[],[],
2014-01-14,NFLX,0,[],[],
2014-01-15,NFLX,0,[],[],
2014-01-16,NFLX,0,[],[],
2014-01-17,NFLX,0,[],[],
2014-01-21,NFLX,0,[],[],
2014-01-22,NFLX,0,[],[],
2014-01-23,NFLX,0,[],[],
2014-01-24,NFLX,0,[],[],
2014-01-27,NFLX,0,[],[],
2014-01-28,NFLX,0,[],[],
2014-01-29,NFLX,0,[],[],
2014-01-30,NFLX,0,[],[],
2014-01-31,NFLX,0,[],[],
2014-02-03,NFLX,0,[],[],
2014-02-04,NFLX,0,[],[],
2014-02-05,NFLX,0,[],[],
2014-02-06,NFLX,0,[],[],
2014-02-07,NFLX,0,[],[],
2014-02-10,NFLX,0,[],[],
2014-02-11,NFLX,0,[],[],
2014-02-12,NFLX,0,[],[],
2014-02-13,NFLX,0,[],[],
2014-02-14,NFLX,0,[],[],
2014-02-18,NFLX,0,[],[],
2014-02-19,NFLX,0,[],[],
2014-02-20,NFLX,0,[],[],
2014-02-21,NFLX,0,[],[],
2014-02-24,NFLX,0,[],[],
2014-02-25,NFLX,0,[],[],
2014-02-26,NFLX,0,[],[],
2014-02-27,NFLX,0,[],[],
2014-02-28,NFLX,0,[],[],
2014-03-03,NFLX,0,[],[],
2014-03-04,NFLX,0,[],[],
2014-03-05,NFLX,0,[],[],
2014-03-06,NFLX,0,[],[],
2014-03-07,NFLX,0,[],[],
2014-03-10,NFLX,0,[],[],
2014-03-11,NFLX,0,[],[],
2014-03-12,NFLX,0,[],[],
2014-03-13,NFLX,0,[],[],
2014-03-14,NFLX,0,[],[],
2014-03-17,NFLX,0,[],[],
2014-03-18,NFLX,0,[],[],
2014-03-19,NFLX,0,[],[],
2014-03-20,NFLX,0,[],[],
2014-03-21,NFLX,0,[],[],
2014-03-24,NFLX,0,[],[],
2014-03-25,NFLX,0,[],[],
2014-03-26,NFLX,0,[],[],
2014-03-27,NFLX,0,[],[],
2014-03-28,NFLX,0,[],[],
2014-03-31,NFLX,0,[],[],
2014-04-01,NFLX,0,[],[],
2014-04-02,NFLX,0,[],[],
2014-04-03,NFLX,0,[],[],
2014-04-04,NFLX,0,[],[],
2014-04-07,NFLX,0,[],[],
2014-04-08,NFLX,0,[],[],
2014-04-09,NFLX,0,[],[],
2014-04-10,NFLX,0,[],[],
2014-04-11,NFLX,0,[],[],
2014-04-14,NFLX,0,[],[],
2014-04-15,NFLX,0,[],[],
2014-04-16,NFLX,0,[],[],
2014-04-17,NFLX,0,[],[],
2014-04-21,NFLX,0,[],[],
2014-04-22,NFLX,0,[],[],
2014-04-23,NFLX,0,[],[],
2014-04-24,NFLX,0,[],[],
2014-04-25,NFLX,0,[],[],
2014-04-28,NFLX,0,[],[],
2014-04-29,NFLX,0,[],[],
2014-04-30,NFLX,0,[],[],
2014-05-01,NFLX,0,[],[],
2014-05-02,NFLX,0,[],[],
2014-05-05,NFLX,0,[],[],
2014-05-06,NFLX,0,[],[],
2014-05-07,NFLX,0,[],[],
2014-05-08,NFLX,0,[],[],
2014-05-09,NFLX,0,[],[],
2014-05-12,NFLX,0,[],[],
2014-05-13,NFLX,0,[],[],
2014-05-14,NFLX,0,[],[],
2014-05-15,NFLX,0,[],[],
2014-05-16,NFLX,0,[],[],
2014-05-19,NFLX,0,[],[],
2014-05-20,NFLX,0,[],[],
2014-05-21,NFLX,0,[],[],
2014-05-22,NFLX,0,[],[],
2014-05-23,NFLX,0,[],[],
2014-05-27,NFLX,0,[],[],
2014-05-28,NFLX,0,[],[],
2014-05-29,NFLX,0,[],[],
2014-05-30,NFLX,0,[],[],
2014-06-02,NFLX,0,[],[],
2014-06-03,NFLX,0,[],[],
2014-06-04,NFLX,0,[],[],
2014-06-05,NFLX,0,[],[],
2014-06-06,NFLX,0,[],[],
2014-06-09,NFLX,0,[],[],
2014-06-10,NFLX,0,[],[],
2014-06-11,NFLX,0,[],[],
2014-06-12,NFLX,0,[],[],
2014-06-13,NFLX,0,[],[],
2014-06-16,NFLX,0,[],[],
2014-06-17,NFLX,0,[],[],
2014-06-18,NFLX,0,[],[],
2014-06-19,NFLX,0,[],[],
2014-06-20,NFLX,0,[],[],
2014-06-23,NFLX,0,[],[],
2014-06-24,NFLX,0,[],[],
2014-06-25,NFLX,0,[],[],
2014-06-26,NFLX,0,[],[],
2014-06-27,NFLX,0,[],[],
2014-06-30,NFLX,0,[],[],
2014-07-01,NFLX,0,[],[],
2014-07-02,NFLX,0,[],[],
2014-07-03,NFLX,0,[],[],
2014-07-07,NFLX,0,[],[],
2014-07-08,NFLX,0,[],[],
2014-07-09,NFLX,0,[],[],
2014-07-10,NFLX,0,[],[],
2014-07-11,NFLX,0,[],[],
2014-07-14,NFLX,0,[],[],
2014-07-15,NFLX,0,[],[],
2014-07-16,NFLX,0,[],[],
2014-07-17,NFLX,0,[],[],
2014-07-18,NFLX,0,[],[],
2014-07-21,NFLX,0,[],[],
2014-07-22,NFLX,0,[],[],
2014-07-23,NFLX,0,[],[],
2014-07-24,NFLX,0,[],[],
2014-07-25,NFLX,0,[],[],
2014-07-28,NFLX,0,[],[],
2014-07-29,NFLX,0,[],[],
2014-07-30,NFLX,0,[],[],
2014-07-31,NFLX,0,[],[],
2014-08-01,NFLX,0,[],[],
2014-08-04,NFLX,0,[],[],
2014-08-05,NFLX,0,[],[],
2014-08-06,NFLX,0,[],[],
2014-08-07,NFLX,0,[],[],
2014-08-08,NFLX,0,[],[],
2014-08-11,NFLX,0,[],[],
2014-08-12,NFLX,0,[],[],
2014-08-13,NFLX,0,[],[],
2014-08-14,NFLX,0,[],[],
2014-08-15,NFLX,0,[],[],
2014-08-18,NFLX,0,[],[],
2014-08-19,NFLX,0,[],[],
2014-08-20,NFLX,0,[],[],
2014-08-21,NFLX,0,[],[],
2014-08-22,NFLX,0,[],[],
2014-08-25,NFLX,0,[],[],
2014-08-26,NFLX,0,[],[],
2014-08-27,NFLX,0,[],[],
2014-08-28,NFLX,0,[],[],
2014-08-29,NFLX,0,[],[],
2014-09-02,NFLX,0,[],[],
2014-09-03,NFLX,0,[],[],
2014-09-04,NFLX,0,[],[],
2014-09-05,NFLX,0,[],[],
2014-09-08,NFLX,0,[],[],
2014-09-09,NFLX,0,[],[],
2014-09-10,NFLX,0,[],[],
2014-09-11,NFLX,0,[],[],
2014-09-12,NFLX,0,[],[],
2014-09-15,NFLX,0,[],[],
2014-09-16,NFLX,0,[],[],
2014-09-17,NFLX,0,[],[],
2014-09-18,NFLX,0,[],[],
2014-09-19,NFLX,0,[],[],
2014-09-22,NFLX,0,[],[],
2014-09-23,NFLX,0,[],[],
2014-09-24,NFLX,0,[],[],
2014-09-25,NFLX,0,[],[],
2014-09-26,NFLX,0,[],[],
2014-09-29,NFLX,0,[],[],
2014-09-30,NFLX,0,[],[],
2014-10-01,NFLX,0,[],[],
2014-10-02,NFLX,0,[],[],
2014-10-03,NFLX,0,[],[],
2014-10-06,NFLX,0,[],[],
2014-10-07,NFLX,0,[],[],
2014-10-08,NFLX,0,[],[],
2014-10-09,NFLX,0,[],[],
2014-10-10,NFLX,0,[],[],
2014-10-13,NFLX,0,[],[],
2014-10-14,NFLX,0,[],[],
2014-10-15,NFLX,0,[],[],
2014-10-16,NFLX,0,[],[],
2014-10-17,NFLX,0,[],[],
2014-10-20,NFLX,0,[],[],
2014-10-21,NFLX,0,[],[],
2014-10-22,NFLX,0,[],[],
2014-10-23,NFLX,0,[],[],
2014-10-24,NFLX,0,[],[],
2014-10-27,NFLX,0,[],[],
2014-10-28,NFLX,0,[],[],
2014-10-29,NFLX,0,[],[],
2014-10-30,NFLX,0,[],[],
2014-10-31,NFLX,0,[],[],
2014-11-03,NFLX,0,[],[],
2014-11-04,NFLX,0,[],[],
2014-11-05,NFLX,0,[],[],
2014-11-06,NFLX,0,[],[],
2014-11-07,NFLX,0,[],[],
2014-11-10,NFLX,0,[],[],
2014-11-11,NFLX,0,[],[],
2014-11-12,NFLX,0,[],[],
2014-11-13,NFLX,0,[],[],
2014-11-14,NFLX,0,[],[],
2014-11-17,NFLX,0,[],[],
2014-11-18,NFLX,0,[],[],
2014-11-19,NFLX,0,[],[],
2014-11-20,NFLX,0,[],[],
2014-11-21,NFLX,0,[],[],
2014-11-24,NFLX,0,[],[],
2014-11-25,NFLX,0,[],[],
2014-11-26,NFLX,0,[],[],
2014-11-28,NFLX,0,[],[],
2014-12-01,NFLX,0,[],[],
2014-12-02,NFLX,0,[],[],
2014-12-03,NFLX,0,[],[],
2014-12-04,NFLX,0,[],[],
2014-12-05,NFLX,0,[],[],
2014-12-08,NFLX,0,[],[],
2014-12-09,NFLX,0,[],[],
2014-12-10,NFLX,0,[],[],
2014-12-11,NFLX,0,[],[],
2014-12-12,NFLX,0,[],[],
2014-12-15,NFLX,0,[],[],
2014-12-16,NFLX,0,[],[],
2014-12-17,NFLX,0,[],[],
2014-12-18,NFLX,0,[],[],
2014-12-19,NFLX,0,[],[],
2014-12-22,NFLX,0,[],[],
2014-12-23,NFLX,0,[],[],
2014-12-24,NFLX,0,[],[],
2014-12-26,NFLX,0,[],[],
2014-12-29,NFLX,0,[],[],
2014-12-30,NFLX,0,[],[],
2014-12-31,NFLX,0,[],[],
2015-01-02,NFLX,0,[],[],
2015-01-05,NFLX,0,[],[],
2015-01-06,NFLX,0,[],[],
2015-01-07,NFLX,0,[],[],
2015-01-08,NFLX,0,[],[],
2015-01-09,NFLX,0,[],[],
2015-01-12,NFLX,0,[],[],
2015-01-13,NFLX,0,[],[],
2015-01-14,NFLX,0,[],[],
2015-01-15,NFLX,0,[],[],
2015-01-16,NFLX,0,[],[],
2015-01-20,NFLX,0,[],[],
2015-01-21,NFLX,0,[],[],
2015-01-22,NFLX,0,[],[],
2015-01-23,NFLX,0,[],[],
2015-01-26,NFLX,0,[],[],
2015-01-27,NFLX,0,[],[],
2015-01-28,NFLX,0,[],[],
2015-01-29,NFLX,0,[],[],
2015-01-30,NFLX,0,[],[],
2015-02-02,NFLX,0,[],[],
2015-02-03,NFLX,0,[],[],
2015-02-04,NFLX,0,[],[],
2015-02-05,NFLX,0,[],[],
2015-02-06,NFLX,0,[],[],
2015-02-09,NFLX,0,[],[],
2015-02-10,NFLX,0,[],[],
2015-02-11,NFLX,0,[],[],
2015-02-12,NFLX,0,[],[],
2015-02-13,NFLX,0,[],[],
2015-02-17,NFLX,0,[],[],
2015-02-18,NFLX,0,[],[],
2015-02-19,NFLX,0,[],[],
2015-02-20,NFLX,0,[],[],
2015-02-23,NFLX,0,[],[],
2015-02-24,NFLX,0,[],[],
2015-02-25,NFLX,0,[],[],
2015-02-26,NFLX,0,[],[],
2015-02-27,NFLX,0,[],[],
2015-03-02,NFLX,0,[],[],
2015-03-03,NFLX,0,[],[],
2015-03-04,NFLX,0,[],[],
2015-03-05,NFLX,0,[],[],
2015-03-06,NFLX,0,[],[],
2015-03-09,NFLX,0,[],[],
2015-03-10,NFLX,0,[],[],
2015-03-11,NFLX,0,[],[],
2015-03-12,NFLX,0,[],[],
2015-03-13,NFLX,0,[],[],
2015-03-16,NFLX,0,[],[],
2015-03-17,NFLX,0,[],[],
2015-03-18,NFLX,0,[],[],
2015-03-19,NFLX,0,[],[],
2015-03-20,NFLX,0,[],[],
2015-03-23,NFLX,0,[],[],
2015-03-24,NFLX,0,[],[],
2015-03-25,NFLX,0,[],[],
2015-03-26,NFLX,0,[],[],
2015-03-27,NFLX,0,[],[],
2015-03-30,NFLX,0,[],[],
2015-03-31,NFLX,0,[],[],
2015-04-01,NFLX,0,[],[],
2015-04-02,NFLX,0,[],[],
2015-04-06,NFLX,0,[],[],
2015-04-07,NFLX,0,[],[],
2015-04-08,NFLX,0,[],[],
2015-04-09,NFLX,0,[],[],
2015-04-10,NFLX,0,[],[],
2015-04-13,NFLX,0,[],[],
2015-04-14,NFLX,0,[],[],
2015-04-15,NFLX,0,[],[],
2015-04-16,NFLX,0,[],[],
2015-04-17,NFLX,0,[],[],
2015-04-20,NFLX,0,[],[],
2015-04-21,NFLX,0,[],[],
2015-04-22,NFLX,0,[],[],
2015-04-23,NFLX,0,[],[],
2015-04-24,NFLX,0,[],[],
2015-04-27,NFLX,0,[],[],
2015-04-28,NFLX,0,[],[],
2015-04-29,NFLX,0,[],[],
2015-04-30,NFLX,0,[],[],
2015-05-01,NFLX,0,[],[],
2015-05-04,NFLX,0,[],[],
2015-05-05,NFLX,0,[],[],
2015-05-06,NFLX,0,[],[],
2015-05-07,NFLX,0,[],[],
2015-05-08,NFLX,0,[],[],
2015-05-11,NFLX,0,[],[],
2015-05-12,NFLX,0,[],[],
2015-05-13,NFLX,0,[],[],
2015-05-14,NFLX,0,[],[],
2015-05-15,NFLX,0,[],[],
2015-05-18,NFLX,0,[],[],
2015-05-19,NFLX,0,[],[],
2015-05-20,NFLX,0,[],[],
2015-05-21,NFLX,0,[],[],
2015-05-22,NFLX,0,[],[],
2015-05-26,NFLX,0,[],[],
2015-05-27,NFLX,0,[],[],
2015-05-28,NFLX,0,[],[],
2015-05-29,NFLX,0,[],[],
2015-06-01,NFLX,0,[],[],
2015-06-02,NFLX,0,[],[],
2015-06-03,NFLX,0,[],[],
2015-06-04,NFLX,0,[],[],
2015-06-05,NFLX,0,[],[],
2015-06-08,NFLX,0,[],[],
2015-06-09,NFLX,0,[],[],
2015-06-10,NFLX,0,[],[],
2015-06-11,NFLX,0,[],[],
2015-06-12,NFLX,0,[],[],
2015-06-15,NFLX,0,[],[],
2015-06-16,NFLX,0,[],[],
2015-06-17,NFLX,0,[],[],
2015-06-18,NFLX,0,[],[],
2015-06-19,NFLX,0,[],[],
2015-06-22,NFLX,0,[],[],
2015-06-23,NFLX,0,[],[],
2015-06-24,NFLX,0,[],[],
2015-06-25,NFLX,0,[],[],
2015-06-26,NFLX,0,[],[],
2015-06-29,NFLX,0,[],[],
2015-06-30,NFLX,0,[],[],
2015-07-01,NFLX,0,[],[],
2015-07-02,NFLX,0,[],[],
2015-07-06,NFLX,0,[],[],
2015-07-07,NFLX,0,[],[],
2015-07-08,NFLX,0,[],[],
2015-07-09,NFLX,0,[],[],
2015-07-10,NFLX,0,[],[],
2015-07-13,NFLX,0,[],[],
2015-07-14,NFLX,0,[],[],
2015-07-15,NFLX,0,[],[],
2015-07-16,NFLX,0,[],[],
2015-07-17,NFLX,0,[],[],
2015-07-20,NFLX,0,[],[],
2015-07-21,NFLX,0,[],[],
2015-07-22,NFLX,0,[],[],
2015-07-23,NFLX,0,[],[],
2015-07-24,NFLX,0,[],[],
2015-07-27,NFLX,0,[],[],
2015-07-28,NFLX,0,[],[],
2015-07-29,NFLX,0,[],[],
2015-07-30,NFLX,0,[],[],
2015-07-31,NFLX,0,[],[],
2015-08-03,NFLX,0,[],[],
2015-08-04,NFLX,0,[],[],
2015-08-05,NFLX,0,[],[],
2015-08-06,NFLX,0,[],[],
2015-08-07,NFLX,0,[],[],
2015-08-10,NFLX,0,[],[],
2015-08-11,NFLX,0,[],[],
2015-08-12,NFLX,0,[],[],
2015-08-13,NFLX,0,[],[],
2015-08-14,NFLX,0,[],[],
2015-08-17,NFLX,0,[],[],
2015-08-18,NFLX,0,[],[],
2015-08-19,NFLX,0,[],[],
2015-08-20,NFLX,0,[],[],
2015-08-21,NFLX,0,[],[],
2015-08-24,NFLX,0,[],[],
2015-08-25,NFLX,0,[],[],
2015-08-26,NFLX,0,[],[],
2015-08-27,NFLX,0,[],[],
2015-08-28,NFLX,0,[],[],
2015-08-31,NFLX,0,[],[],
2015-09-01,NFLX,0,[],[],
2015-09-02,NFLX,0,[],[],
2015-09-03,NFLX,0,[],[],
2015-09-04,NFLX,0,[],[],
2015-09-08,NFLX,0,[],[],
2015-09-09,NFLX,0,[],[],
2015-09-10,NFLX,0,[],[],
2015-09-11,NFLX,0,[],[],
2015-09-14,NFLX,0,[],[],
2015-09-15,NFLX,0,[],[],
2015-09-16,NFLX,0,[],[],
2015-09-17,NFLX,0,[],[],
2015-09-18,NFLX,0,[],[],
2015-09-21,NFLX,0,[],[],
2015-09-22,NFLX,0,[],[],
2015-09-23,NFLX,0,[],[],
2015-09-24,NFLX,0,[],[],
2015-09-25,NFLX,0,[],[],
2015-09-28,NFLX,0,[],[],
2015-09-29,NFLX,0,[],[],
2015-09-30,NFLX,0,[],[],
2015-10-01,NFLX,0,[],[],
2015-10-02,NFLX,0,[],[],
2015-10-05,NFLX,0,[],[],
2015-10-06,NFLX,0,[],[],
2015-10-07,NFLX,0,[],[],
2015-10-08,NFLX,0,[],[],
2015-10-09,NFLX,0,[],[],
2015-10-12,NFLX,0,[],[],
2015-10-13,NFLX,0,[],[],
2015-10-14,NFLX,0,[],[],
2015-10-15,NFLX,0,[],[],
2015-10-16,NFLX,0,[],[],
2015-10-19,NFLX,0,[],[],
2015-10-20,NFLX,0,[],[],
2015-10-21,NFLX,0,[],[],
2015-10-22,NFLX,0,[],[],
2015-10-23,NFLX,0,[],[],
2015-10-26,NFLX,0,[],[],
2015-10-27,NFLX,0,[],[],
2015-10-28,NFLX,0,[],[],
2015-10-29,NFLX,0,[],[],
2015-10-30,NFLX,0,[],[],
2015-11-02,NFLX,0,[],[],
2015-11-03,NFLX,0,[],[],
